Tissue,PMP,Total_Count,Total_Tissue_Count,VRF
cfDNA,r:10044:10096:10140:`000,634,3962133,0.00016001482030007574
cfDNA,r:10044:10096:10140:`001,0,3962133,0.0
cfDNA,r:10044:10096:10140:`010,0,3962133,0.0
cfDNA,r:10044:10096:10140:`011,0,3962133,0.0
cfDNA,r:10044:10096:10140:`100,0,3962133,0.0
cfDNA,r:10044:10096:10140:`101,0,3962133,0.0
cfDNA,r:10044:10096:10140:`110,0,3962133,0.0
cfDNA,r:10044:10096:10140:`111,0,3962133,0.0
cfDNA,r:10044:10096:10146:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10096:10146:`001,0,3962133,0.0
cfDNA,r:10044:10096:10146:`010,0,3962133,0.0
cfDNA,r:10044:10096:10146:`011,0,3962133,0.0
cfDNA,r:10044:10096:10146:`100,0,3962133,0.0
cfDNA,r:10044:10096:10146:`101,0,3962133,0.0
cfDNA,r:10044:10096:10146:`110,0,3962133,0.0
cfDNA,r:10044:10096:10146:`111,0,3962133,0.0
cfDNA,r:10044:10096:10150:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10096:10150:`001,0,3962133,0.0
cfDNA,r:10044:10096:10150:`010,0,3962133,0.0
cfDNA,r:10044:10096:10150:`011,0,3962133,0.0
cfDNA,r:10044:10096:10150:`100,0,3962133,0.0
cfDNA,r:10044:10096:10150:`101,0,3962133,0.0
cfDNA,r:10044:10096:10150:`110,0,3962133,0.0
cfDNA,r:10044:10096:10150:`111,0,3962133,0.0
cfDNA,r:10044:10096:10159:`000,378,3962133,9.540315784452465e-05
cfDNA,r:10044:10096:10159:`001,0,3962133,0.0
cfDNA,r:10044:10096:10159:`010,0,3962133,0.0
cfDNA,r:10044:10096:10159:`011,0,3962133,0.0
cfDNA,r:10044:10096:10159:`100,0,3962133,0.0
cfDNA,r:10044:10096:10159:`101,0,3962133,0.0
cfDNA,r:10044:10096:10159:`110,0,3962133,0.0
cfDNA,r:10044:10096:10159:`111,0,3962133,0.0
cfDNA,r:10044:10096:10162:`000,346,3962133,8.732670003758077e-05
cfDNA,r:10044:10096:10162:`001,0,3962133,0.0
cfDNA,r:10044:10096:10162:`010,0,3962133,0.0
cfDNA,r:10044:10096:10162:`011,0,3962133,0.0
cfDNA,r:10044:10096:10162:`100,0,3962133,0.0
cfDNA,r:10044:10096:10162:`101,0,3962133,0.0
cfDNA,r:10044:10096:10162:`110,0,3962133,0.0
cfDNA,r:10044:10096:10162:`111,0,3962133,0.0
cfDNA,r:10044:10096:10179:`000,108,3962133,2.7258045098435615e-05
cfDNA,r:10044:10096:10179:`001,0,3962133,0.0
cfDNA,r:10044:10096:10179:`010,0,3962133,0.0
cfDNA,r:10044:10096:10179:`011,0,3962133,0.0
cfDNA,r:10044:10096:10179:`100,0,3962133,0.0
cfDNA,r:10044:10096:10179:`101,0,3962133,0.0
cfDNA,r:10044:10096:10179:`110,0,3962133,0.0
cfDNA,r:10044:10096:10179:`111,0,3962133,0.0
cfDNA,r:10044:10096:10184:`000,10,3962133,2.5238930646699644e-06
cfDNA,r:10044:10096:10184:`001,1,3962133,2.5238930646699644e-07
cfDNA,r:10044:10096:10184:`010,0,3962133,0.0
cfDNA,r:10044:10096:10184:`011,0,3962133,0.0
cfDNA,r:10044:10096:10184:`100,0,3962133,0.0
cfDNA,r:10044:10096:10184:`101,0,3962133,0.0
cfDNA,r:10044:10096:10184:`110,0,3962133,0.0
cfDNA,r:10044:10096:10184:`111,0,3962133,0.0
cfDNA,r:10044:10102:10109:`000,1017,3962133,0.0002566799246769354
cfDNA,r:10044:10102:10109:`001,49,3962133,1.2367076016882825e-05
cfDNA,r:10044:10102:10109:`010,0,3962133,0.0
cfDNA,r:10044:10102:10109:`011,0,3962133,0.0
cfDNA,r:10044:10102:10109:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10102:10109:`101,0,3962133,0.0
cfDNA,r:10044:10102:10109:`110,0,3962133,0.0
cfDNA,r:10044:10102:10109:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10044:10102:10111:`000,1067,3962133,0.0002692993900002852
cfDNA,r:10044:10102:10111:`001,0,3962133,0.0
cfDNA,r:10044:10102:10111:`010,0,3962133,0.0
cfDNA,r:10044:10102:10111:`011,0,3962133,0.0
cfDNA,r:10044:10102:10111:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10102:10111:`101,0,3962133,0.0
cfDNA,r:10044:10102:10111:`110,0,3962133,0.0
cfDNA,r:10044:10102:10111:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10044:10102:10118:`000,967,3962133,0.00024406045935358557
cfDNA,r:10044:10102:10118:`001,0,3962133,0.0
cfDNA,r:10044:10102:10118:`010,0,3962133,0.0
cfDNA,r:10044:10102:10118:`011,0,3962133,0.0
cfDNA,r:10044:10102:10118:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10102:10118:`101,0,3962133,0.0
cfDNA,r:10044:10102:10118:`110,0,3962133,0.0
cfDNA,r:10044:10102:10118:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10044:10102:10121:`000,919,3962133,0.00023194577264316972
cfDNA,r:10044:10102:10121:`001,0,3962133,0.0
cfDNA,r:10044:10102:10121:`010,0,3962133,0.0
cfDNA,r:10044:10102:10121:`011,0,3962133,0.0
cfDNA,r:10044:10102:10121:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10102:10121:`101,0,3962133,0.0
cfDNA,r:10044:10102:10121:`110,0,3962133,0.0
cfDNA,r:10044:10102:10121:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10044:10102:10130:`000,808,3962133,0.00020393055962533312
cfDNA,r:10044:10102:10130:`001,0,3962133,0.0
cfDNA,r:10044:10102:10130:`010,0,3962133,0.0
cfDNA,r:10044:10102:10130:`011,0,3962133,0.0
cfDNA,r:10044:10102:10130:`100,0,3962133,0.0
cfDNA,r:10044:10102:10130:`101,0,3962133,0.0
cfDNA,r:10044:10102:10130:`110,0,3962133,0.0
cfDNA,r:10044:10102:10130:`111,0,3962133,0.0
cfDNA,r:10044:10102:10133:`000,776,3962133,0.00019585410181838925
cfDNA,r:10044:10102:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10044:10102:10133:`010,0,3962133,0.0
cfDNA,r:10044:10102:10133:`011,0,3962133,0.0
cfDNA,r:10044:10102:10133:`100,0,3962133,0.0
cfDNA,r:10044:10102:10133:`101,0,3962133,0.0
cfDNA,r:10044:10102:10133:`110,0,3962133,0.0
cfDNA,r:10044:10102:10133:`111,0,3962133,0.0
cfDNA,r:10044:10102:10140:`000,633,3962133,0.00015976243099360876
cfDNA,r:10044:10102:10140:`001,0,3962133,0.0
cfDNA,r:10044:10102:10140:`010,0,3962133,0.0
cfDNA,r:10044:10102:10140:`011,0,3962133,0.0
cfDNA,r:10044:10102:10140:`100,0,3962133,0.0
cfDNA,r:10044:10102:10140:`101,0,3962133,0.0
cfDNA,r:10044:10102:10140:`110,0,3962133,0.0
cfDNA,r:10044:10102:10140:`111,0,3962133,0.0
cfDNA,r:10044:10102:10146:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10102:10146:`001,0,3962133,0.0
cfDNA,r:10044:10102:10146:`010,0,3962133,0.0
cfDNA,r:10044:10102:10146:`011,0,3962133,0.0
cfDNA,r:10044:10102:10146:`100,0,3962133,0.0
cfDNA,r:10044:10102:10146:`101,0,3962133,0.0
cfDNA,r:10044:10102:10146:`110,0,3962133,0.0
cfDNA,r:10044:10102:10146:`111,0,3962133,0.0
cfDNA,r:10044:10102:10150:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10102:10150:`001,0,3962133,0.0
cfDNA,r:10044:10102:10150:`010,0,3962133,0.0
cfDNA,r:10044:10102:10150:`011,0,3962133,0.0
cfDNA,r:10044:10102:10150:`100,0,3962133,0.0
cfDNA,r:10044:10102:10150:`101,0,3962133,0.0
cfDNA,r:10044:10102:10150:`110,0,3962133,0.0
cfDNA,r:10044:10102:10150:`111,0,3962133,0.0
cfDNA,r:10044:10102:10159:`000,378,3962133,9.540315784452465e-05
cfDNA,r:10044:10102:10159:`001,0,3962133,0.0
cfDNA,r:10044:10102:10159:`010,0,3962133,0.0
cfDNA,r:10044:10102:10159:`011,0,3962133,0.0
cfDNA,r:10044:10102:10159:`100,0,3962133,0.0
cfDNA,r:10044:10102:10159:`101,0,3962133,0.0
cfDNA,r:10044:10102:10159:`110,0,3962133,0.0
cfDNA,r:10044:10102:10159:`111,0,3962133,0.0
cfDNA,r:10044:10102:10162:`000,346,3962133,8.732670003758077e-05
cfDNA,r:10044:10102:10162:`001,0,3962133,0.0
cfDNA,r:10044:10102:10162:`010,0,3962133,0.0
cfDNA,r:10044:10102:10162:`011,0,3962133,0.0
cfDNA,r:10044:10102:10162:`100,0,3962133,0.0
cfDNA,r:10044:10102:10162:`101,0,3962133,0.0
cfDNA,r:10044:10102:10162:`110,0,3962133,0.0
cfDNA,r:10044:10102:10162:`111,0,3962133,0.0
cfDNA,r:10044:10102:10179:`000,108,3962133,2.7258045098435615e-05
cfDNA,r:10044:10102:10179:`001,0,3962133,0.0
cfDNA,r:10044:10102:10179:`010,0,3962133,0.0
cfDNA,r:10044:10102:10179:`011,0,3962133,0.0
cfDNA,r:10044:10102:10179:`100,0,3962133,0.0
cfDNA,r:10044:10102:10179:`101,0,3962133,0.0
cfDNA,r:10044:10102:10179:`110,0,3962133,0.0
cfDNA,r:10044:10102:10179:`111,0,3962133,0.0
cfDNA,r:10044:10102:10184:`000,10,3962133,2.5238930646699644e-06
cfDNA,r:10044:10102:10184:`001,1,3962133,2.5238930646699644e-07
cfDNA,r:10044:10102:10184:`010,0,3962133,0.0
cfDNA,r:10044:10102:10184:`011,0,3962133,0.0
cfDNA,r:10044:10102:10184:`100,0,3962133,0.0
cfDNA,r:10044:10102:10184:`101,0,3962133,0.0
cfDNA,r:10044:10102:10184:`110,0,3962133,0.0
cfDNA,r:10044:10102:10184:`111,0,3962133,0.0
cfDNA,r:10044:10109:10111:`000,1018,3962133,0.0002569323139834024
cfDNA,r:10044:10109:10111:`001,0,3962133,0.0
cfDNA,r:10044:10109:10111:`010,49,3962133,1.2367076016882825e-05
cfDNA,r:10044:10109:10111:`011,0,3962133,0.0
cfDNA,r:10044:10109:10111:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10109:10111:`101,0,3962133,0.0
cfDNA,r:10044:10109:10111:`110,0,3962133,0.0
cfDNA,r:10044:10109:10111:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10044:10109:10118:`000,918,3962133,0.00023169338333670273
cfDNA,r:10044:10109:10118:`001,0,3962133,0.0
cfDNA,r:10044:10109:10118:`010,49,3962133,1.2367076016882825e-05
cfDNA,r:10044:10109:10118:`011,0,3962133,0.0
cfDNA,r:10044:10109:10118:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10109:10118:`101,0,3962133,0.0
cfDNA,r:10044:10109:10118:`110,0,3962133,0.0
cfDNA,r:10044:10109:10118:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10044:10109:10121:`000,891,3962133,0.00022487887206209384
cfDNA,r:10044:10109:10121:`001,0,3962133,0.0
cfDNA,r:10044:10109:10121:`010,30,3962133,7.571679194009893e-06
cfDNA,r:10044:10109:10121:`011,0,3962133,0.0
cfDNA,r:10044:10109:10121:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10109:10121:`101,0,3962133,0.0
cfDNA,r:10044:10109:10121:`110,0,3962133,0.0
cfDNA,r:10044:10109:10121:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10044:10109:10130:`000,793,3962133,0.00020014472002832817
cfDNA,r:10044:10109:10130:`001,0,3962133,0.0
cfDNA,r:10044:10109:10130:`010,16,3962133,4.038228903471943e-06
cfDNA,r:10044:10109:10130:`011,0,3962133,0.0
cfDNA,r:10044:10109:10130:`100,0,3962133,0.0
cfDNA,r:10044:10109:10130:`101,0,3962133,0.0
cfDNA,r:10044:10109:10130:`110,0,3962133,0.0
cfDNA,r:10044:10109:10130:`111,0,3962133,0.0
cfDNA,r:10044:10109:10133:`000,761,3962133,0.0001920682622213843
cfDNA,r:10044:10109:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10044:10109:10133:`010,16,3962133,4.038228903471943e-06
cfDNA,r:10044:10109:10133:`011,0,3962133,0.0
cfDNA,r:10044:10109:10133:`100,0,3962133,0.0
cfDNA,r:10044:10109:10133:`101,0,3962133,0.0
cfDNA,r:10044:10109:10133:`110,0,3962133,0.0
cfDNA,r:10044:10109:10133:`111,0,3962133,0.0
cfDNA,r:10044:10109:10140:`000,626,3962133,0.00015799570584833976
cfDNA,r:10044:10109:10140:`001,0,3962133,0.0
cfDNA,r:10044:10109:10140:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:10044:10109:10140:`011,0,3962133,0.0
cfDNA,r:10044:10109:10140:`100,0,3962133,0.0
cfDNA,r:10044:10109:10140:`101,0,3962133,0.0
cfDNA,r:10044:10109:10140:`110,0,3962133,0.0
cfDNA,r:10044:10109:10140:`111,0,3962133,0.0
cfDNA,r:10044:10109:10146:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10109:10146:`001,0,3962133,0.0
cfDNA,r:10044:10109:10146:`010,0,3962133,0.0
cfDNA,r:10044:10109:10146:`011,0,3962133,0.0
cfDNA,r:10044:10109:10146:`100,0,3962133,0.0
cfDNA,r:10044:10109:10146:`101,0,3962133,0.0
cfDNA,r:10044:10109:10146:`110,0,3962133,0.0
cfDNA,r:10044:10109:10146:`111,0,3962133,0.0
cfDNA,r:10044:10109:10150:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10109:10150:`001,0,3962133,0.0
cfDNA,r:10044:10109:10150:`010,0,3962133,0.0
cfDNA,r:10044:10109:10150:`011,0,3962133,0.0
cfDNA,r:10044:10109:10150:`100,0,3962133,0.0
cfDNA,r:10044:10109:10150:`101,0,3962133,0.0
cfDNA,r:10044:10109:10150:`110,0,3962133,0.0
cfDNA,r:10044:10109:10150:`111,0,3962133,0.0
cfDNA,r:10044:10109:10159:`000,378,3962133,9.540315784452465e-05
cfDNA,r:10044:10109:10159:`001,0,3962133,0.0
cfDNA,r:10044:10109:10159:`010,0,3962133,0.0
cfDNA,r:10044:10109:10159:`011,0,3962133,0.0
cfDNA,r:10044:10109:10159:`100,0,3962133,0.0
cfDNA,r:10044:10109:10159:`101,0,3962133,0.0
cfDNA,r:10044:10109:10159:`110,0,3962133,0.0
cfDNA,r:10044:10109:10159:`111,0,3962133,0.0
cfDNA,r:10044:10109:10162:`000,346,3962133,8.732670003758077e-05
cfDNA,r:10044:10109:10162:`001,0,3962133,0.0
cfDNA,r:10044:10109:10162:`010,0,3962133,0.0
cfDNA,r:10044:10109:10162:`011,0,3962133,0.0
cfDNA,r:10044:10109:10162:`100,0,3962133,0.0
cfDNA,r:10044:10109:10162:`101,0,3962133,0.0
cfDNA,r:10044:10109:10162:`110,0,3962133,0.0
cfDNA,r:10044:10109:10162:`111,0,3962133,0.0
cfDNA,r:10044:10109:10179:`000,108,3962133,2.7258045098435615e-05
cfDNA,r:10044:10109:10179:`001,0,3962133,0.0
cfDNA,r:10044:10109:10179:`010,0,3962133,0.0
cfDNA,r:10044:10109:10179:`011,0,3962133,0.0
cfDNA,r:10044:10109:10179:`100,0,3962133,0.0
cfDNA,r:10044:10109:10179:`101,0,3962133,0.0
cfDNA,r:10044:10109:10179:`110,0,3962133,0.0
cfDNA,r:10044:10109:10179:`111,0,3962133,0.0
cfDNA,r:10044:10109:10184:`000,10,3962133,2.5238930646699644e-06
cfDNA,r:10044:10109:10184:`001,1,3962133,2.5238930646699644e-07
cfDNA,r:10044:10109:10184:`010,0,3962133,0.0
cfDNA,r:10044:10109:10184:`011,0,3962133,0.0
cfDNA,r:10044:10109:10184:`100,0,3962133,0.0
cfDNA,r:10044:10109:10184:`101,0,3962133,0.0
cfDNA,r:10044:10109:10184:`110,0,3962133,0.0
cfDNA,r:10044:10109:10184:`111,0,3962133,0.0
cfDNA,r:10044:10111:10118:`000,969,3962133,0.00024456523796651956
cfDNA,r:10044:10111:10118:`001,0,3962133,0.0
cfDNA,r:10044:10111:10118:`010,0,3962133,0.0
cfDNA,r:10044:10111:10118:`011,0,3962133,0.0
cfDNA,r:10044:10111:10118:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10111:10118:`101,0,3962133,0.0
cfDNA,r:10044:10111:10118:`110,0,3962133,0.0
cfDNA,r:10044:10111:10118:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10044:10111:10121:`000,921,3962133,0.0002324505512561037
cfDNA,r:10044:10111:10121:`001,0,3962133,0.0
cfDNA,r:10044:10111:10121:`010,0,3962133,0.0
cfDNA,r:10044:10111:10121:`011,0,3962133,0.0
cfDNA,r:10044:10111:10121:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10111:10121:`101,0,3962133,0.0
cfDNA,r:10044:10111:10121:`110,0,3962133,0.0
cfDNA,r:10044:10111:10121:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10044:10111:10130:`000,810,3962133,0.0002044353382382671
cfDNA,r:10044:10111:10130:`001,0,3962133,0.0
cfDNA,r:10044:10111:10130:`010,0,3962133,0.0
cfDNA,r:10044:10111:10130:`011,0,3962133,0.0
cfDNA,r:10044:10111:10130:`100,0,3962133,0.0
cfDNA,r:10044:10111:10130:`101,0,3962133,0.0
cfDNA,r:10044:10111:10130:`110,0,3962133,0.0
cfDNA,r:10044:10111:10130:`111,0,3962133,0.0
cfDNA,r:10044:10111:10133:`000,778,3962133,0.00019635888043132322
cfDNA,r:10044:10111:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10044:10111:10133:`010,0,3962133,0.0
cfDNA,r:10044:10111:10133:`011,0,3962133,0.0
cfDNA,r:10044:10111:10133:`100,0,3962133,0.0
cfDNA,r:10044:10111:10133:`101,0,3962133,0.0
cfDNA,r:10044:10111:10133:`110,0,3962133,0.0
cfDNA,r:10044:10111:10133:`111,0,3962133,0.0
cfDNA,r:10044:10111:10140:`000,634,3962133,0.00016001482030007574
cfDNA,r:10044:10111:10140:`001,0,3962133,0.0
cfDNA,r:10044:10111:10140:`010,0,3962133,0.0
cfDNA,r:10044:10111:10140:`011,0,3962133,0.0
cfDNA,r:10044:10111:10140:`100,0,3962133,0.0
cfDNA,r:10044:10111:10140:`101,0,3962133,0.0
cfDNA,r:10044:10111:10140:`110,0,3962133,0.0
cfDNA,r:10044:10111:10140:`111,0,3962133,0.0
cfDNA,r:10044:10111:10146:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10111:10146:`001,0,3962133,0.0
cfDNA,r:10044:10111:10146:`010,0,3962133,0.0
cfDNA,r:10044:10111:10146:`011,0,3962133,0.0
cfDNA,r:10044:10111:10146:`100,0,3962133,0.0
cfDNA,r:10044:10111:10146:`101,0,3962133,0.0
cfDNA,r:10044:10111:10146:`110,0,3962133,0.0
cfDNA,r:10044:10111:10146:`111,0,3962133,0.0
cfDNA,r:10044:10111:10150:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10111:10150:`001,0,3962133,0.0
cfDNA,r:10044:10111:10150:`010,0,3962133,0.0
cfDNA,r:10044:10111:10150:`011,0,3962133,0.0
cfDNA,r:10044:10111:10150:`100,0,3962133,0.0
cfDNA,r:10044:10111:10150:`101,0,3962133,0.0
cfDNA,r:10044:10111:10150:`110,0,3962133,0.0
cfDNA,r:10044:10111:10150:`111,0,3962133,0.0
cfDNA,r:10044:10111:10159:`000,378,3962133,9.540315784452465e-05
cfDNA,r:10044:10111:10159:`001,0,3962133,0.0
cfDNA,r:10044:10111:10159:`010,0,3962133,0.0
cfDNA,r:10044:10111:10159:`011,0,3962133,0.0
cfDNA,r:10044:10111:10159:`100,0,3962133,0.0
cfDNA,r:10044:10111:10159:`101,0,3962133,0.0
cfDNA,r:10044:10111:10159:`110,0,3962133,0.0
cfDNA,r:10044:10111:10159:`111,0,3962133,0.0
cfDNA,r:10044:10111:10162:`000,346,3962133,8.732670003758077e-05
cfDNA,r:10044:10111:10162:`001,0,3962133,0.0
cfDNA,r:10044:10111:10162:`010,0,3962133,0.0
cfDNA,r:10044:10111:10162:`011,0,3962133,0.0
cfDNA,r:10044:10111:10162:`100,0,3962133,0.0
cfDNA,r:10044:10111:10162:`101,0,3962133,0.0
cfDNA,r:10044:10111:10162:`110,0,3962133,0.0
cfDNA,r:10044:10111:10162:`111,0,3962133,0.0
cfDNA,r:10044:10111:10179:`000,108,3962133,2.7258045098435615e-05
cfDNA,r:10044:10111:10179:`001,0,3962133,0.0
cfDNA,r:10044:10111:10179:`010,0,3962133,0.0
cfDNA,r:10044:10111:10179:`011,0,3962133,0.0
cfDNA,r:10044:10111:10179:`100,0,3962133,0.0
cfDNA,r:10044:10111:10179:`101,0,3962133,0.0
cfDNA,r:10044:10111:10179:`110,0,3962133,0.0
cfDNA,r:10044:10111:10179:`111,0,3962133,0.0
cfDNA,r:10044:10111:10184:`000,10,3962133,2.5238930646699644e-06
cfDNA,r:10044:10111:10184:`001,1,3962133,2.5238930646699644e-07
cfDNA,r:10044:10111:10184:`010,0,3962133,0.0
cfDNA,r:10044:10111:10184:`011,0,3962133,0.0
cfDNA,r:10044:10111:10184:`100,0,3962133,0.0
cfDNA,r:10044:10111:10184:`101,0,3962133,0.0
cfDNA,r:10044:10111:10184:`110,0,3962133,0.0
cfDNA,r:10044:10111:10184:`111,0,3962133,0.0
cfDNA,r:10044:10118:10121:`000,920,3962133,0.00023219816194963673
cfDNA,r:10044:10118:10121:`001,0,3962133,0.0
cfDNA,r:10044:10118:10121:`010,0,3962133,0.0
cfDNA,r:10044:10118:10121:`011,0,3962133,0.0
cfDNA,r:10044:10118:10121:`100,18,3962133,4.5430075164059356e-06
cfDNA,r:10044:10118:10121:`101,0,3962133,0.0
cfDNA,r:10044:10118:10121:`110,0,3962133,0.0
cfDNA,r:10044:10118:10121:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10044:10118:10130:`000,809,3962133,0.00020418294893180013
cfDNA,r:10044:10118:10130:`001,0,3962133,0.0
cfDNA,r:10044:10118:10130:`010,0,3962133,0.0
cfDNA,r:10044:10118:10130:`011,0,3962133,0.0
cfDNA,r:10044:10118:10130:`100,0,3962133,0.0
cfDNA,r:10044:10118:10130:`101,0,3962133,0.0
cfDNA,r:10044:10118:10130:`110,0,3962133,0.0
cfDNA,r:10044:10118:10130:`111,0,3962133,0.0
cfDNA,r:10044:10118:10133:`000,777,3962133,0.00019610649112485623
cfDNA,r:10044:10118:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10044:10118:10133:`010,0,3962133,0.0
cfDNA,r:10044:10118:10133:`011,0,3962133,0.0
cfDNA,r:10044:10118:10133:`100,0,3962133,0.0
cfDNA,r:10044:10118:10133:`101,0,3962133,0.0
cfDNA,r:10044:10118:10133:`110,0,3962133,0.0
cfDNA,r:10044:10118:10133:`111,0,3962133,0.0
cfDNA,r:10044:10118:10140:`000,634,3962133,0.00016001482030007574
cfDNA,r:10044:10118:10140:`001,0,3962133,0.0
cfDNA,r:10044:10118:10140:`010,0,3962133,0.0
cfDNA,r:10044:10118:10140:`011,0,3962133,0.0
cfDNA,r:10044:10118:10140:`100,0,3962133,0.0
cfDNA,r:10044:10118:10140:`101,0,3962133,0.0
cfDNA,r:10044:10118:10140:`110,0,3962133,0.0
cfDNA,r:10044:10118:10140:`111,0,3962133,0.0
cfDNA,r:10044:10118:10146:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10118:10146:`001,0,3962133,0.0
cfDNA,r:10044:10118:10146:`010,0,3962133,0.0
cfDNA,r:10044:10118:10146:`011,0,3962133,0.0
cfDNA,r:10044:10118:10146:`100,0,3962133,0.0
cfDNA,r:10044:10118:10146:`101,0,3962133,0.0
cfDNA,r:10044:10118:10146:`110,0,3962133,0.0
cfDNA,r:10044:10118:10146:`111,0,3962133,0.0
cfDNA,r:10044:10118:10150:`000,464,3962133,0.00011710863820068635
cfDNA,r:10044:10118:10150:`001,0,3962133,0.0
cfDNA,r:10044:10118:10150:`010,0,3962133,0.0
cfDNA,r:10044:10118:10150:`011,0,3962133,0.0
cfDNA,r:10044:10118:10150:`100,0,3962133,0.0
cfDNA,r:10044:10118:10150:`101,0,3962133,0.0
cfDNA,r:10044:10118:10150:`110,0,3962133,0.0
cfDNA,r:10044:10118:10150:`111,0,3962133,0.0
cfDNA,r:10044:10118:10159:`000,378,3962133,9.540315784452465e-05
cfDNA,r:10044:10118:10159:`001,0,3962133,0.0
cfDNA,r:10044:10118:10159:`010,0,3962133,0.0
cfDNA,r:10044:10118:10159:`011,0,3962133,0.0
cfDNA,r:10044:10118:10159:`100,0,3962133,0.0
cfDNA,r:10044:10118:10159:`101,0,3962133,0.0
cfDNA,r:10044:10118:10159:`110,0,3962133,0.0
cfDNA,r:10044:10118:10159:`111,0,3962133,0.0
cfDNA,r:10044:10118:10162:`000,346,3962133,8.732670003758077e-05
cfDNA,r:10044:10118:10162:`001,0,3962133,0.0
cfDNA,r:10044:10118:10162:`010,0,3962133,0.0
cfDNA,r:10044:10118:10162:`011,0,3962133,0.0
cfDNA,r:10044:10118:10162:`100,0,3962133,0.0
cfDNA,r:10044:10118:10162:`101,0,3962133,0.0
cfDNA,r:10044:10118:10162:`110,0,3962133,0.0
cfDNA,r:10044:10118:10162:`111,0,3962133,0.0
cfDNA,r:10044:10118:10179:`000,108,3962133,2.7258045098435615e-05
cfDNA,r:10044:10118:10179:`001,0,3962133,0.0
cfDNA,r:10044:10118:10179:`010,0,3962133,0.0
cfDNA,r:10044:10118:10179:`011,0,3962133,0.0
cfDNA,r:10044:10118:10179:`100,0,3962133,0.0
cfDNA,r:10044:10118:10179:`101,0,3962133,0.0
cfDNA,r:10044:10118:10179:`110,0,3962133,0.0
cfDNA,r:10044:10118:10179:`111,0,3962133,0.0
cfDNA,r:10044:10118:10184:`000,10,3962133,2.5238930646699644e-06
cfDNA,r:10044:10118:10184:`001,1,3962133,2.5238930646699644e-07
cfDNA,r:10044:10118:10184:`010,0,3962133,0.0
cfDNA,r:10044:10118:10184:`011,0,3962133,0.0
cfDNA,r:10044:10118:10184:`100,0,3962133,0.0
cfDNA,r:10044:10118:10184:`101,0,3962133,0.0
cfDNA,r:10044:10118:10184:`110,0,3962133,0.0
cfDNA,r:10044:10118:10184:`111,0,3962133,0.0
cfDNA,r:10044:10121:10130:`000,807,3962133,0.00020367817031886613
cfDNA,r:10044:10121:10130:`001,0,3962133,0.0
cfDNA,r:10044:10121:10130:`010,0,3962133,0.0
cfDNA,r:10044:10121:10130:`011,0,3962133,0.0
cfDNA,r:10044:10121:10130:`100,0,3962133,0.0
cfDNA,r:10044:10121:10130:`101,0,3962133,0.0
cfDNA,r:10044:10121:10130:`110,0,3962133,0.0
cfDNA,r:10044:10121:10130:`111,0,3962133,0.0
cfDNA,r:10044:10121:10133:`000,775,3962133,0.00019560171251192224
cfDNA,r:10044:10121:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10044:10121:10133:`010,0,3962133,0.0
cfDNA,r:10044:10121:10133:`011,0,3962133,0.0
cfDNA,r:10044:10121:10133:`100,0,3962133,0.0
cfDNA,r:10044:10121:10133:`101,0,3962133,0.0
cfDNA,r:10044:10121:10133:`110,0,3962133,0.0
cfDNA,r:10044:10121:10133:`111,0,3962133,0.0
cfDNA,r:10044:10121:10140:`000,633,3962133,0.00015976243099360876
cfDNA,r:10044:10121:10140:`001,0,3962133,0.0
cfDNA,r:10044:10121:10140:`010,0,3962133,0.0
cfDNA,r:10044:10121:10140:`011,0,3962133,0.0
