strand,CpG_Coordinates,`000,`001,`010,`011,`100,`101,`110,`111,Sample_ID,Replicate,Tissue
r,13600:13709:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13713:13718,828,32,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13713:13724,719,0,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13713:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13718:13724,695,0,32,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13718:13742,148,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13724:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13627:13634,2803,6,10,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13627:13636,2741,0,4,22,43,0,8,0,13,Rep2,cfDNA
r,13606:13627:13647,2378,0,6,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13627:13661,2238,17,0,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13627:13669,1974,56,0,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13627:13678,1827,47,0,0,43,0,0,8,13,Rep2,cfDNA
r,13606:13627:13684,1739,12,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13627:13686,1716,23,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13627:13691,1556,0,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13627:13701,1414,9,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13627:13707,1385,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13627:13709,1363,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13627:13713,1092,8,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13627:13718,990,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13627:13724,879,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13627:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13634:13636,2734,6,6,16,43,0,8,0,13,Rep2,cfDNA
r,13606:13634:13647,2381,0,0,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13634:13661,2233,17,0,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13634:13669,1970,56,0,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13634:13678,1824,47,0,0,43,0,0,8,13,Rep2,cfDNA
r,13606:13634:13684,1737,12,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13634:13686,1714,23,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13634:13691,1556,0,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13634:13701,1414,9,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13634:13707,1385,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13634:13709,1363,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13634:13713,1092,8,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13634:13718,990,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13634:13724,879,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13634:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13636:13647,2376,0,6,16,43,8,0,0,13,Rep2,cfDNA
r,13606:13636:13661,2236,17,0,16,43,8,0,0,13,Rep2,cfDNA
r,13606:13636:13669,1974,56,0,16,43,8,0,0,13,Rep2,cfDNA
r,13606:13636:13678,1827,47,0,0,43,8,0,0,13,Rep2,cfDNA
r,13606:13636:13684,1739,12,0,0,43,4,0,0,13,Rep2,cfDNA
r,13606:13636:13686,1716,23,0,0,43,4,0,0,13,Rep2,cfDNA
r,13606:13636:13691,1556,0,0,0,43,4,0,0,13,Rep2,cfDNA
r,13606:13636:13701,1414,9,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13636:13707,1385,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13636:13709,1363,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13636:13713,1092,8,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13636:13718,990,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13636:13724,879,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13636:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13647:13661,2236,17,0,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13647:13669,1974,56,0,16,43,0,0,8,13,Rep2,cfDNA
r,13606:13647:13678,1826,47,0,0,43,0,0,8,13,Rep2,cfDNA
r,13606:13647:13684,1738,12,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13647:13686,1715,23,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13647:13691,1556,0,0,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13647:13701,1414,9,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13647:13707,1385,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13647:13709,1363,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13647:13713,1092,8,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13647:13718,990,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13647:13724,879,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13647:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13661:13669,1972,48,0,24,43,0,0,8,13,Rep2,cfDNA
r,13606:13661:13678,1816,47,8,0,43,0,0,8,13,Rep2,cfDNA
r,13606:13661:13684,1737,4,0,8,43,0,0,4,13,Rep2,cfDNA
r,13606:13661:13686,1714,15,0,8,43,0,0,4,13,Rep2,cfDNA
r,13606:13661:13691,1546,0,8,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13661:13701,1404,9,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13661:13707,1375,0,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13661:13709,1353,0,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13661:13713,1083,8,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13661:13718,981,32,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13661:13724,870,0,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13661:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13669:13678,1795,21,30,26,43,0,0,8,13,Rep2,cfDNA
r,13606:13669:13684,1689,4,48,8,43,0,0,4,13,Rep2,cfDNA
r,13606:13669:13686,1666,15,48,8,43,0,0,4,13,Rep2,cfDNA
r,13606:13669:13691,1511,0,43,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13669:13701,1369,9,43,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13669:13707,1340,0,43,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13669:13709,1318,0,43,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13669:13713,1047,8,43,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13669:13718,945,32,43,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13669:13724,848,0,29,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13669:13742,290,0,13,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13678:13684,1688,12,47,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13678:13686,1665,23,47,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13678:13691,1520,0,34,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13678:13701,1399,9,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13678:13707,1370,0,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13678:13709,1348,0,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13678:13713,1078,8,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13678:13718,976,32,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13678:13724,865,0,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13678:13742,291,0,13,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13684:13686,1713,11,0,12,43,0,0,4,13,Rep2,cfDNA
r,13606:13684:13691,1542,0,12,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13684:13701,1400,9,12,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13684:13707,1371,0,12,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13684:13709,1349,0,12,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13684:13713,1079,8,12,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13684:13718,977,32,12,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13684:13724,866,0,12,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13684:13742,300,0,4,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13686:13691,1533,0,23,0,43,0,0,4,13,Rep2,cfDNA
r,13606:13686:13701,1400,0,14,9,43,0,0,0,13,Rep2,cfDNA
r,13606:13686:13707,1363,0,22,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13686:13709,1341,0,22,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13686:13713,1070,8,22,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13686:13718,977,32,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13686:13724,866,0,13,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13686:13742,299,0,5,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13691:13701,1409,9,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13691:13707,1380,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13691:13709,1358,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13691:13713,1088,8,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13691:13718,987,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13691:13724,876,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13691:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13701:13707,1375,0,9,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13701:13709,1353,0,9,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13701:13713,1082,8,9,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13701:13718,989,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13701:13724,878,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13701:13742,303,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13707:13709,1362,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13707:13713,1091,8,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13707:13718,989,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13707:13724,878,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13707:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13709:13713,1092,8,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13709:13718,990,32,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13709:13724,879,0,0,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13709:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13713:13718,980,32,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13713:13724,870,0,8,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13713:13742,303,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13718:13724,847,0,32,0,43,0,0,0,13,Rep2,cfDNA
r,13606:13718:13742,303,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13606:13724:13742,304,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13634:13636,4194,1,6,0,7,6,8,16,13,Rep2,cfDNA
r,13627:13634:13647,3842,0,0,0,9,0,0,24,13,Rep2,cfDNA
r,13627:13634:13661,3698,19,0,0,2,1,0,24,13,Rep2,cfDNA
r,13627:13634:13669,3432,61,0,0,3,0,0,24,13,Rep2,cfDNA
r,13627:13634:13678,3291,47,0,0,3,0,0,8,13,Rep2,cfDNA
r,13627:13634:13684,3197,20,0,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13634:13686,3165,40,0,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13634:13691,3024,0,0,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13634:13701,2841,42,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13634:13707,2827,16,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13634:13709,2802,21,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13634:13713,2485,73,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13634:13718,2449,32,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13634:13724,2320,0,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13634:13742,1606,0,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13634:13760,699,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13634:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13636:13647,3843,0,1,0,3,8,6,16,13,Rep2,cfDNA
r,13627:13636:13661,3701,19,1,0,2,9,0,16,13,Rep2,cfDNA
r,13627:13636:13669,3436,61,1,0,3,8,0,16,13,Rep2,cfDNA
r,13627:13636:13678,3294,47,1,0,3,8,0,0,13,Rep2,cfDNA
r,13627:13636:13684,3199,20,1,0,3,4,0,0,13,Rep2,cfDNA
r,13627:13636:13686,3167,40,1,0,3,4,0,0,13,Rep2,cfDNA
r,13627:13636:13691,3024,0,1,0,3,4,0,0,13,Rep2,cfDNA
r,13627:13636:13701,2841,42,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13636:13707,2827,16,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13636:13709,2802,21,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13636:13713,2485,73,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13636:13718,2449,32,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13636:13724,2320,0,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13636:13742,1606,0,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13636:13760,700,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13636:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13647:13661,3702,19,0,0,2,1,0,24,13,Rep2,cfDNA
r,13627:13647:13669,3437,61,0,0,3,0,0,24,13,Rep2,cfDNA
r,13627:13647:13678,3294,47,0,0,3,0,0,8,13,Rep2,cfDNA
r,13627:13647:13684,3199,20,0,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13647:13686,3167,40,0,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13647:13691,3025,0,0,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13647:13701,2842,42,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13647:13707,2828,16,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13647:13709,2803,21,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13647:13713,2486,73,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13647:13718,2450,32,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13647:13724,2321,0,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13647:13742,1607,0,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13647:13760,700,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13647:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13661:13669,3433,53,2,8,2,0,1,24,13,Rep2,cfDNA
r,13627:13661:13678,3282,47,10,0,2,0,1,8,13,Rep2,cfDNA
r,13627:13661:13684,3196,12,2,8,2,0,1,4,13,Rep2,cfDNA
r,13627:13661:13686,3164,32,2,8,2,0,1,4,13,Rep2,cfDNA
r,13627:13661:13691,3013,0,10,0,2,0,1,4,13,Rep2,cfDNA
r,13627:13661:13701,2830,42,10,0,2,0,1,0,13,Rep2,cfDNA
r,13627:13661:13707,2816,16,10,0,2,0,1,0,13,Rep2,cfDNA
r,13627:13661:13709,2791,21,10,0,2,0,1,0,13,Rep2,cfDNA
r,13627:13661:13713,2475,73,10,0,2,0,1,0,13,Rep2,cfDNA
r,13627:13661:13718,2439,32,10,0,2,0,1,0,13,Rep2,cfDNA
r,13627:13661:13724,2310,0,10,0,2,0,1,0,13,Rep2,cfDNA
r,13627:13661:13742,1605,0,2,0,2,0,1,0,13,Rep2,cfDNA
r,13627:13661:13760,698,0,2,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13661:13771,220,0,2,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13669:13678,3258,21,35,26,3,0,0,8,13,Rep2,cfDNA
r,13627:13669:13684,3145,12,53,8,3,0,0,4,13,Rep2,cfDNA
r,13627:13669:13686,3113,32,53,8,3,0,0,4,13,Rep2,cfDNA
r,13627:13669:13691,2975,0,48,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13669:13701,2792,42,48,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13669:13707,2778,16,48,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13669:13709,2753,21,48,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13669:13713,2436,73,48,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13669:13718,2400,32,48,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13669:13724,2285,0,34,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13669:13742,1588,0,18,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13669:13760,700,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13669:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13678:13684,3148,20,47,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13678:13686,3116,40,47,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13678:13691,2988,0,34,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13678:13701,2826,42,13,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13678:13707,2812,16,13,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13678:13709,2787,21,13,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13678:13713,2471,73,13,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13678:13718,2435,32,13,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13678:13724,2306,0,13,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13678:13742,1593,0,13,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13678:13760,699,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13678:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13684:13686,3157,28,8,12,3,0,0,4,13,Rep2,cfDNA
r,13627:13684:13691,3003,0,20,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13684:13701,2828,42,12,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13684:13707,2814,16,12,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13684:13709,2789,21,12,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13684:13713,2473,73,12,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13684:13718,2437,32,12,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13684:13724,2308,0,12,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13684:13742,1603,0,4,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13684:13760,700,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13684:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13686:13691,2985,0,40,0,3,0,0,4,13,Rep2,cfDNA
r,13627:13686:13701,2811,33,31,9,3,0,0,0,13,Rep2,cfDNA
r,13627:13686:13707,2789,16,39,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13686:13709,2764,21,39,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13686:13713,2447,73,39,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13686:13718,2420,32,30,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13686:13724,2291,0,30,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13686:13742,1585,0,22,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13686:13760,683,0,17,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13686:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13691:13701,2837,42,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13691:13707,2823,16,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13691:13709,2798,21,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13691:13713,2482,73,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13691:13718,2447,32,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13691:13724,2318,0,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13691:13742,1607,0,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13691:13760,700,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13691:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13701:13707,2785,16,42,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13701:13709,2760,21,42,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13701:13713,2443,73,42,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13701:13718,2417,32,32,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13701:13724,2287,0,33,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13701:13742,1573,0,33,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13701:13760,667,0,33,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13701:13771,190,0,32,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13707:13709,2784,21,16,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13707:13713,2468,72,16,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13707:13718,2431,32,16,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13707:13724,2303,0,15,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13707:13742,1589,0,16,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13707:13760,683,0,16,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13707:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13709:13713,2465,73,21,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13709:13718,2429,32,21,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13709:13724,2300,0,21,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13709:13742,1586,0,21,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13709:13760,700,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13709:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13713:13718,2373,32,73,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13713:13724,2247,0,71,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13713:13742,1539,0,65,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13713:13760,665,0,33,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13713:13771,221,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13718:13724,2288,0,32,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13718:13742,1605,0,1,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13718:13760,699,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13718:13771,221,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13724:13742,1599,0,0,0,3,0,0,0,13,Rep2,cfDNA
r,13627:13724:13760,695,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13724:13771,220,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13742:13760,699,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13742:13771,222,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13627:13760:13771,221,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13647,4218,0,8,0,0,8,0,16,13,Rep2,cfDNA
r,13634:13636:13661,4073,20,2,0,0,8,0,16,13,Rep2,cfDNA
r,13634:13636:13669,3803,68,2,0,0,8,0,16,13,Rep2,cfDNA
r,13634:13636:13678,3669,47,2,0,0,8,0,0,13,Rep2,cfDNA
r,13634:13636:13684,3575,20,2,0,0,4,0,0,13,Rep2,cfDNA
r,13634:13636:13686,3543,40,2,0,0,4,0,0,13,Rep2,cfDNA
r,13634:13636:13691,3401,1,2,0,0,4,0,0,13,Rep2,cfDNA
r,13634:13636:13701,3206,55,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13707,3181,40,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13709,3159,42,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13713,2863,73,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13718,2826,33,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13724,2698,0,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13742,1960,0,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13760,1024,8,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13636:13771,551,2,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13661,4078,20,0,0,0,0,0,24,13,Rep2,cfDNA
r,13634:13647:13669,3807,68,0,0,0,0,0,24,13,Rep2,cfDNA
r,13634:13647:13678,3672,47,0,0,0,0,0,8,13,Rep2,cfDNA
r,13634:13647:13684,3578,20,0,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13647:13686,3546,40,0,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13647:13691,3404,1,0,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13647:13701,3209,55,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13707,3184,40,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13709,3162,42,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13713,2866,73,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13718,2829,33,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13724,2701,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13742,1963,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13760,1025,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13647:13771,552,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13669,3801,60,3,8,0,0,0,24,13,Rep2,cfDNA
r,13634:13661:13678,3658,47,11,0,0,0,0,8,13,Rep2,cfDNA
r,13634:13661:13684,3573,12,3,8,0,0,0,4,13,Rep2,cfDNA
r,13634:13661:13686,3541,32,3,8,0,0,0,4,13,Rep2,cfDNA
r,13634:13661:13691,3391,1,11,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13661:13701,3196,55,11,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13707,3171,40,11,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13709,3149,42,11,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13713,2854,73,11,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13718,2817,33,11,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13724,2689,0,11,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13742,1960,0,3,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13760,1023,8,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13661:13771,550,2,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13678,3628,21,42,26,0,0,0,8,13,Rep2,cfDNA
